EmployeeID,JobInvolvement,PerformanceRating,Age,DistanceFromHome,Education,EmployeeCount,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AverageWorkingHours,SeniorityRatio,PromotionGap,Attrition_Yes,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
1324,0.37967212888114743,-0.42623001504290287,-0.3201625558062908,-0.6407266473844129,1.0617867539482457,0.0,2.6533089938931025,-0.19992781240775595,-0.67846359583741,-0.057267398720923963,0.0,-0.9320143892374165,-0.29295587806646917,0.15570708143992978,0.32522751910309133,-0.6791456840737199,0.5261877356070683,-1.5831199246433072,0.24620178832419518,0.3362060901847455,0.37741772355426884,0.9766485492708736,-0.6791456840737199,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1325,0.37967212888114743,-0.42623001504290287,1.869874470881692,-0.02375548817107146,0.08504925188071055,0.0,-0.9614863916702531,2.785609723097904,-0.2774416875619807,0.4893759527060795,0.0,-0.9320143892374165,1.5080095617248086,1.7074996896887207,-0.32789331844000197,0.5625759024789769,-0.0345197463373974,1.1698607014122862,1.1563022799500973,0.3362060901847455,0.2969303102644628,-1.3995323179490622,0.5625759024789769,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
1326,0.37967212888114743,-0.42623001504290287,-1.4151810691502822,-0.8875151110697495,-1.8684257522543597,0.0,-0.05778754527941421,-0.6578193068931802,-1.0794855041128393,-0.6039107501479274,0.0,0.24198831185855807,-0.6788770437360288,0.9316033855643252,-0.32789331844000197,-0.3687152874355457,-0.5952272282818631,-0.6654597159581094,0.24620178832419518,0.3362060901847455,-0.904600053965517,0.47061003125181333,-0.3687152874355457,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1327,0.37967212888114743,-0.42623001504290287,-0.3201625558062908,-0.6407266473844129,0.08504925188071055,0.0,-0.05778754527941421,-0.30595465962271035,1.3266459455397364,-0.8772324258614291,0.0,0.24198831185855807,0.09296528760309035,-0.6201892226844656,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.25220049272708844,-0.663898703301707,0.3362060901847455,-1.2578474214494044,-1.8065632998339585,-0.6791456840737199,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1328,0.37967212888114743,-0.42623001504290287,0.008342998196906572,-0.3939381836990763,-1.8684257522543597,0.0,-0.9614863916702531,-0.3960456079576615,-0.2774416875619807,-0.8772324258614291,0.0,1.4159910129545328,0.09296528760309035,0.15570708143992978,-0.32789331844000197,-0.3687152874355457,-0.3148734873096303,0.25220049272708844,1.1563022799500973,0.3362060901847455,-1.0908457112735235,-0.7944862637958378,-0.3687152874355457,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True
1329,0.37967212888114743,2.346151056253851,-0.3201625558062908,-0.02375548817107146,-0.8916882501868245,0.0,-0.05778754527941421,-0.34568816749685155,-0.2774416875619807,1.5826626555600865,0.0,0.24198831185855807,0.35024606471613007,0.15570708143992978,0.651787937874638,0.8730062991171511,1.086895217551534,0.25220049272708844,-1.573999194927609,0.3362060901847455,0.11118109706111147,0.32602759753208166,0.8730062991171511,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1330,0.37967212888114743,-0.42623001504290287,-0.10115885313749257,-0.270543951856408,0.08504925188071055,0.0,-0.9614863916702531,-0.8101665001860104,-1.0794855041128393,-1.1505541015749308,0.0,-0.9320143892374165,-0.16431548950994934,-1.3960855268088612,0.32522751910309133,-0.058284890797371494,1.086895217551534,-0.6654597159581094,1.1563022799500973,0.3362060901847455,0.22062832940865462,0.6730254384594375,-0.058284890797371494,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
1331,0.37967212888114743,-0.42623001504290287,-0.10115885313749257,-1.0109093429124179,0.08504925188071055,0.0,-0.05778754527941421,2.3508784016514173,0.9256240372643071,-0.6039107501479274,0.0,-0.9320143892374165,-0.5502366551795089,2.483395993813116,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-1.5831199246433072,1.1563022799500973,0.3362060901847455,-0.1443250335657418,-1.625835257684294,-0.6791456840737199,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1332,0.37967212888114743,-0.42623001504290287,0.6653541062033014,-0.7641208792270812,1.0617867539482457,0.0,-0.9614863916702531,-0.8700854799748223,-0.67846359583741,-0.8772324258614291,0.0,0.24198831185855807,1.7652903388378482,0.15570708143992978,2.9377108692754645,0.5625759024789769,2.2083101814404653,0.25220049272708844,1.1563022799500973,1.7577486191538032,0.7424901983366122,0.9766485492708736,0.5625759024789769,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1333,0.37967212888114743,2.346151056253851,-0.7581699611438873,0.09963874367159682,0.08504925188071055,0.0,0.8459113011114247,-0.7838191473710718,-0.67846359583741,2.4026276827005915,0.0,-0.9320143892374165,-0.16431548950994934,-0.6201892226844656,0.48850772848886465,-0.6791456840737199,1.3672489585237668,-1.5831199246433072,0.24620178832419518,-1.0853364387843123,0.126688237254868,0.9766485492708736,-0.6791456840737199,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1334,0.37967212888114743,2.346151056253851,-0.42966440714069,-0.270543951856408,0.08504925188071055,0.0,-0.05778754527941421,1.007588365393017,-1.0794855041128393,1.5826626555600865,0.0,-0.9320143892374165,-0.42159626662298905,0.15570708143992978,-0.0013328996684553085,-0.6791456840737199,0.8065414765793012,0.25220049272708844,-0.663898703301707,1.7577486191538032,-0.732369596249535,0.5971196607565783,-0.6791456840737199,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1335,-2.4320056013721856,-0.42623001504290287,2.08887817355049,0.7166099028849382,0.08504925188071055,0.0,-0.05778754527941421,-0.6780047788078508,2.5297116703660243,1.036019304133083,0.0,-0.9320143892374165,-0.5502366551795089,-1.3960855268088612,-0.32789331844000197,0.5625759024789769,-0.3148734873096303,-0.6654597159581094,-0.663898703301707,0.3362060901847455,0.933474245084848,0.10915394695248444,0.5625759024789769,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1336,0.37967212888114743,-0.42623001504290287,1.5413689168784945,-0.7641208792270812,-0.8916882501868245,0.0,-0.05778754527941421,2.66577176352028,1.7276678538151657,-0.3305890744344257,0.0,0.24198831185855807,1.5080095617248086,-0.6201892226844656,2.1213098223465976,3.977310265498893,3.049371404357164,-1.5831199246433072,0.24620178832419518,0.3362060901847455,-0.7470377372121303,0.5806184047342176,3.977310265498893,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
1337,0.37967212888114743,2.346151056253851,-0.6486681098094882,-0.8875151110697495,1.0617867539482457,0.0,0.8459113011114247,-0.9268172799876336,0.5246021289888778,1.3093409798465847,0.0,-0.9320143892374165,0.09296528760309035,-0.6201892226844656,-0.0013328996684553085,1.4938670923934996,0.8065414765793012,-0.6654597159581094,0.24620178832419518,-1.0853364387843123,0.5047030359284571,-0.28844774577677723,1.4938670923934996,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
1338,-1.0261667362455191,-0.42623001504290287,-1.1961773664814839,0.9633983665702748,0.08504925188071055,0.0,-0.05778754527941421,-0.15594473149894722,-0.67846359583741,1.036019304133083,0.0,-0.9320143892374165,-0.8075174322925486,0.9316033855643252,-0.32789331844000197,0.5625759024789769,-0.3148734873096303,0.25220049272708844,-0.663898703301707,-1.0853364387843123,-0.012537816508704908,0.9766485492708736,0.5625759024789769,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1339,-1.0261667362455191,-0.42623001504290287,2.3078818762192883,-0.8875151110697495,-0.8916882501868245,0.0,-0.9614863916702531,-0.45001518549793895,-0.67846359583741,-0.6039107501479274,0.0,0.24198831185855807,3.6948961671856457,-0.6201892226844656,5.386914010062064,3.977310265498893,0.5261877356070683,1.1698607014122862,1.1563022799500973,-1.0853364387843123,-0.12560274398666935,0.9766485492708736,3.977310265498893,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1340,0.37967212888114743,2.346151056253851,-1.9626903258222779,-0.5173324155417446,-0.8916882501868245,0.0,-0.9614863916702531,-0.2487979023064323,-0.67846359583741,2.1293060069870897,0.0,0.24198831185855807,-1.4507193750751477,-0.6201892226844656,-1.1442943653688686,-0.6791456840737199,-1.1559347102263289,1.1698607014122862,0.24620178832419518,-1.0853364387843123,1.2472451772414495,-2.0595825588434886,-0.6791456840737199,True,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1341,0.37967212888114743,-0.42623001504290287,-1.6341847718190805,2.4441291486822943,1.0617867539482457,0.0,-0.9614863916702531,-0.3909461203160605,-1.0794855041128393,-0.6039107501479274,0.0,0.24198831185855807,-1.0647982094055883,-1.3960855268088612,-0.8177339465973219,-0.058284890797371494,-0.8755809692540959,0.25220049272708844,1.1563022799500973,0.3362060901847455,-0.9781807212528987,-0.03542848676724727,-0.058284890797371494,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
1342,-1.0261667362455191,-0.42623001504290287,1.3223652142096962,-0.8875151110697495,0.08504925188071055,0.0,-0.9614863916702531,-0.3779849225603246,-0.67846359583741,-1.1505541015749308,0.0,0.24198831185855807,0.6075268418291697,0.15570708143992978,1.3049087754177313,0.8730062991171511,1.9279564404682326,0.25220049272708844,-1.573999194927609,-1.0853364387843123,-0.37088612543219523,0.786884105013726,0.8730062991171511,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1343,1.785510994007814,-0.42623001504290287,0.6653541062033014,-0.8875151110697495,-0.8916882501868245,0.0,-0.9614863916702531,-0.6994651226329218,0.5246021289888778,-0.6039107501479274,0.0,-0.9320143892374165,0.8648076189422095,-0.6201892226844656,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,-0.6654597159581094,0.24620178832419518,0.3362060901847455,0.19880826339370228,-1.5535440408244285,-0.3687152874355457,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1344,1.785510994007814,-0.42623001504290287,1.4318670655440953,1.2101868302556114,1.0617867539482457,0.0,-0.05778754527941421,-0.23923636297843043,0.5246021289888778,-0.3305890744344257,0.0,0.24198831185855807,0.6075268418291697,0.15570708143992978,-0.8177339465973219,-0.058284890797371494,-0.8755809692540959,0.25220049272708844,1.1563022799500973,0.3362060901847455,-0.4554224707629457,-1.6800536703291935,-0.058284890797371494,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1345,-1.0261667362455191,2.346151056253851,-0.6486681098094882,0.7166099028849382,-1.8684257522543597,0.0,-0.05778754527941421,-0.5177958754008857,0.12358022071344858,1.855984331273588,0.0,-0.9320143892374165,-0.9361578208490684,-0.6201892226844656,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,-0.6654597159581094,0.24620178832419518,0.3362060901847455,0.5646553996423298,-0.5414670047863076,-0.058284890797371494,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1346,-2.4320056013721856,-0.42623001504290287,0.4463504035345031,0.9633983665702748,-0.8916882501868245,0.0,-0.9614863916702531,-0.2751452551213709,0.12358022071344858,-1.1505541015749308,0.0,2.5899937140505074,0.09296528760309035,-0.6201892226844656,0.32522751910309133,-0.6791456840737199,0.8065414765793012,0.25220049272708844,0.24620178832419518,0.3362060901847455,0.27941826620847365,0.21759077224228304,-0.6791456840737199,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1347,1.785510994007814,-0.42623001504290287,-1.1961773664814839,0.9633983665702748,1.0617867539482457,0.0,-0.05778754527941421,-0.3454756888451182,-0.67846359583741,-0.6039107501479274,0.0,0.24198831185855807,-0.42159626662298905,1.7074996896887207,0.16194730971731802,0.8730062991171511,0.8065414765793012,0.25220049272708844,0.24620178832419518,0.3362060901847455,0.18912195206276244,0.9766485492708736,0.8730062991171511,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1348,1.785510994007814,2.346151056253851,-0.10115885313749257,1.950552221311621,-1.8684257522543597,0.0,-0.05778754527941421,-0.719438115895859,1.3266459455397364,1.5826626555600865,0.0,0.24198831185855807,-0.5502366551795089,-0.6201892226844656,-0.6544537372115486,-0.6791456840737199,-0.8755809692540959,-0.6654597159581094,-0.663898703301707,0.3362060901847455,-0.6778676845358119,-0.7583406553659049,-0.6791456840737199,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1349,1.785510994007814,-0.42623001504290287,1.5413689168784945,-0.3939381836990763,0.08504925188071055,0.0,-0.9614863916702531,-1.0483550687791243,-0.2774416875619807,-1.1505541015749308,0.0,-0.9320143892374165,0.8648076189422095,-0.6201892226844656,-0.4911735278257753,-0.6791456840737199,-0.3148734873096303,-1.5831199246433072,1.1563022799500973,0.3362060901847455,-0.37537151095919624,-1.384864534818075,-0.6791456840737199,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1350,1.785510994007814,-0.42623001504290287,0.22734670086570485,-0.270543951856408,0.08504925188071055,0.0,-0.9614863916702531,2.7951712624259057,0.5246021289888778,-0.6039107501479274,0.0,0.24198831185855807,0.7361672303856895,0.15570708143992978,1.3049087754177313,0.8730062991171511,1.3672489585237668,1.1698607014122862,0.24620178832419518,1.7577486191538032,0.15565327288813582,0.6194448894927133,0.8730062991171511,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1351,-1.0261667362455191,-0.42623001504290287,-1.3056792178158831,2.4441291486822943,-1.8684257522543597,0.0,0.8459113011114247,-0.7296370911790612,-0.2774416875619807,-0.3305890744344257,0.0,0.24198831185855807,-0.6788770437360288,0.15570708143992978,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,-1.5831199246433072,0.24620178832419518,0.3362060901847455,0.06037512911076994,-1.047505522805368,-0.058284890797371494,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1352,0.37967212888114743,-0.42623001504290287,-0.7581699611438873,1.456975293940948,-1.8684257522543597,0.0,-0.05778754527941421,0.8354806574889829,-1.0794855041128393,-1.1505541015749308,0.0,-0.9320143892374165,0.09296528760309035,1.7074996896887207,0.651787937874638,0.5625759024789769,0.8065414765793012,0.25220049272708844,1.1563022799500973,-2.5068789677533703,1.6297305811447025,0.7236292902613434,0.5625759024789769,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
1353,-1.0261667362455191,-0.42623001504290287,-0.5391662584750891,-0.8875151110697495,1.0617867539482457,0.0,-0.05778754527941421,-0.500372625958749,1.7276678538151657,-0.057267398720923963,0.0,-0.9320143892374165,-0.16431548950994934,-2.1719818309332566,-0.32789331844000197,-0.6791456840737199,-0.0345197463373974,-1.5831199246433072,-1.573999194927609,1.7577486191538032,0.1578868366444585,-0.5414670047863076,-0.6791456840737199,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1354,0.37967212888114743,2.346151056253851,0.8843578088720997,-0.8875151110697495,-1.8684257522543597,0.0,-0.05778754527941421,-0.1561572101506806,0.9256240372643071,2.1293060069870897,0.0,0.24198831185855807,-0.29295587806646917,0.9316033855643252,-0.16461310905422863,-0.6791456840737199,-0.3148734873096303,0.25220049272708844,1.1563022799500973,-1.0853364387843123,-0.2621179173328771,-0.03542848676724727,-0.6791456840737199,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1355,0.37967212888114743,-0.42623001504290287,0.11784484953130571,-0.270543951856408,1.0617867539482457,0.0,-0.05778754527941421,-0.3104167113091112,0.12358022071344858,0.21605427699257776,0.0,0.24198831185855807,0.9934480074987293,0.9316033855643252,-0.6544537372115486,-0.058284890797371494,-0.5952272282818631,1.1698607014122862,0.24620178832419518,0.3362060901847455,2.112830685593056,-1.580177647035958,-0.058284890797371494,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1356,1.785510994007814,-0.42623001504290287,-0.7581699611438873,0.4698214391996017,0.08504925188071055,0.0,-0.05778754527941421,-0.15573225284721384,-0.67846359583741,0.21605427699257776,0.0,0.24198831185855807,-0.8075174322925486,-0.6201892226844656,-0.32789331844000197,-0.6791456840737199,-0.0345197463373974,-1.5831199246433072,0.24620178832419518,-1.0853364387843123,-0.7624718453484586,0.9766485492708736,-0.6791456840737199,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1357,0.37967212888114743,2.346151056253851,-0.5391662584750891,-0.8875151110697495,0.08504925188071055,0.0,0.8459113011114247,0.26625034949526993,-1.0794855041128393,1.5826626555600865,0.0,-0.9320143892374165,-0.29295587806646917,0.15570708143992978,0.16194730971731802,-0.6791456840737199,0.8065414765793012,1.1698607014122862,1.1563022799500973,1.7577486191538032,-0.8979193595694184,0.6392895372581665,-0.6791456840737199,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
1358,0.37967212888114743,-0.42623001504290287,-0.7581699611438873,-1.0109093429124179,0.08504925188071055,0.0,0.8459113011114247,0.8080709114153776,0.9256240372643071,-0.6039107501479274,0.0,-0.9320143892374165,-0.42159626662298905,1.7074996896887207,-0.6544537372115486,-0.058284890797371494,-0.5952272282818631,1.1698607014122862,-1.573999194927609,0.3362060901847455,-0.7337050395853499,-0.9209958933006028,-0.058284890797371494,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1359,0.37967212888114743,-0.42623001504290287,-0.7581699611438873,-0.02375548817107146,0.08504925188071055,0.0,-0.05778754527941421,-0.5454181001262245,-1.0794855041128393,-1.1505541015749308,0.0,0.24198831185855807,-0.6788770437360288,0.15570708143992978,-0.32789331844000197,-0.3687152874355457,-0.5952272282818631,-0.6654597159581094,1.1563022799500973,0.3362060901847455,-0.958096036031103,0.47061003125181333,-0.3687152874355457,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
1360,-1.0261667362455191,-0.42623001504290287,0.4463504035345031,0.09963874367159682,-0.8916882501868245,0.0,0.8459113011114247,0.3064088146728779,0.5246021289888778,-0.8772324258614291,0.0,0.24198831185855807,1.250728784611769,2.483395993813116,-0.0013328996684553085,1.4938670923934996,0.8065414765793012,1.1698607014122862,-1.573999194927609,-1.0853364387843123,-0.28091584725714347,-1.047505522805368,1.4938670923934996,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1361,1.785510994007814,-0.42623001504290287,0.4463504035345031,0.09963874367159682,1.0617867539482457,0.0,1.7496101475022634,-0.16146917644401498,-0.2774416875619807,-0.8772324258614291,0.0,2.5899937140505074,-0.5502366551795089,-0.6201892226844656,-0.32789331844000197,-0.3687152874355457,-0.0345197463373974,0.25220049272708844,-1.573999194927609,0.3362060901847455,0.22456162735867535,0.10915394695248444,-0.3687152874355457,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
1362,-1.0261667362455191,-0.42623001504290287,-1.9626903258222779,-1.0109093429124179,0.08504925188071055,0.0,2.6533089938931025,1.8483663903019842,-0.67846359583741,0.7626976284195812,0.0,2.5899937140505074,-1.322078986518628,-0.6201892226844656,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-0.6654597159581094,-0.663898703301707,0.3362060901847455,-0.9882565368901183,0.9766485492708736,-0.6791456840737199,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1363,0.37967212888114743,-0.42623001504290287,0.33684855220010396,2.0739464531542895,1.0617867539482457,0.0,-0.05778754527941421,-0.22585020791922775,-0.67846359583741,-0.8772324258614291,0.0,0.24198831185855807,1.122088396055249,-0.6201892226844656,2.1213098223465976,-0.058284890797371494,2.488663922412698,-0.6654597159581094,-0.663898703301707,0.3362060901847455,-0.5429913853354456,0.9766485492708736,-0.058284890797371494,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
1364,0.37967212888114743,-0.42623001504290287,-0.2106607044718917,-0.14714972001373974,-1.8684257522543597,0.0,0.8459113011114247,-0.5828143428312986,-0.67846359583741,-0.3305890744344257,0.0,2.5899937140505074,-0.16431548950994934,-0.6201892226844656,0.48850772848886465,-0.6791456840737199,0.5261877356070683,0.25220049272708844,-0.663898703301707,0.3362060901847455,-0.25192907589249675,0.9766485492708736,-0.6791456840737199,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1365,-1.0261667362455191,-0.42623001504290287,1.7603726195472926,0.59321567104227,-0.8916882501868245,0.0,2.6533089938931025,-0.6344466552025089,-0.2774416875619807,-0.8772324258614291,0.0,0.24198831185855807,0.2216056761596102,-1.3960855268088612,-0.0013328996684553085,0.5625759024789769,0.24583399463483546,-0.6654597159581094,0.24620178832419518,-2.5068789677533703,2.300436999685276,-0.42468888524344756,0.5625759024789769,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1366,0.37967212888114743,-0.42623001504290287,0.8843578088720997,-1.0109093429124179,1.0617867539482457,0.0,-0.9614863916702531,-0.8335391518766817,2.128689762090595,0.4893759527060795,0.0,2.5899937140505074,1.122088396055249,0.15570708143992978,1.6314691941892778,-0.6791456840737199,3.049371404357164,-0.6654597159581094,-0.663898703301707,-2.5068789677533703,-0.6637516311501962,0.5212138830537192,-0.6791456840737199,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
1367,-2.4320056013721856,-0.42623001504290287,-0.5391662584750891,-0.8875151110697495,-0.8916882501868245,0.0,-0.9614863916702531,-0.9215053136942992,-0.67846359583741,1.036019304133083,0.0,0.24198831185855807,-0.29295587806646917,0.9316033855643252,0.32522751910309133,0.2521455058408027,0.8065414765793012,-0.6654597159581094,1.1563022799500973,0.3362060901847455,0.1346748143921098,0.9766485492708736,0.2521455058408027,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1368,1.785510994007814,-0.42623001504290287,-0.8676718124782865,0.09963874367159682,1.0617867539482457,0.0,0.8459113011114247,-0.13469686632560965,-0.67846359583741,-1.1505541015749308,0.0,0.24198831185855807,-0.16431548950994934,2.483395993813116,0.48850772848886465,-0.6791456840737199,1.3672489585237668,1.1698607014122862,0.24620178832419518,0.3362060901847455,-1.188757356264553,0.9766485492708736,-0.6791456840737199,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
1369,0.37967212888114743,-0.42623001504290287,1.5413689168784945,-1.0109093429124179,0.08504925188071055,0.0,0.8459113011114247,0.3197949697320806,-0.2774416875619807,-0.057267398720923963,0.0,0.24198831185855807,-0.16431548950994934,0.9316033855643252,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-0.6654597159581094,0.24620178832419518,0.3362060901847455,-0.07417426468968356,-1.7559594480320526,-0.6791456840737199,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1370,-2.4320056013721856,-0.42623001504290287,2.3078818762192883,-0.7641208792270812,0.08504925188071055,0.0,-0.9614863916702531,-0.27557021242483765,0.5246021289888778,-1.1505541015749308,0.0,2.5899937140505074,-0.29295587806646917,0.9316033855643252,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-0.6654597159581094,-0.663898703301707,-1.0853364387843123,1.7844055233419396,-1.722223546830782,-0.6791456840737199,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1371,0.37967212888114743,-0.42623001504290287,0.33684855220010396,0.2230329755142651,-0.8916882501868245,0.0,1.7496101475022634,-0.25665961242056723,1.7276678538151657,0.7626976284195812,0.0,-0.9320143892374165,0.4788864532726499,0.9316033855643252,0.8150681472604113,-0.058284890797371494,1.9279564404682326,0.25220049272708844,1.1563022799500973,-1.0853364387843123,-1.1061850516210472,0.3694023276480013,-0.058284890797371494,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False
1372,0.37967212888114743,-0.42623001504290287,-0.3201625558062908,1.827157989468953,1.0617867539482457,0.0,-0.05778754527941421,2.105678037551102,1.3266459455397364,0.21605427699257776,0.0,-0.9320143892374165,-0.6788770437360288,-1.3960855268088612,-0.4911735278257753,-0.3687152874355457,-0.5952272282818631,0.25220049272708844,0.24620178832419518,0.3362060901847455,-0.531979194390496,-0.03542848676724727,-0.3687152874355457,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
1373,0.37967212888114743,2.346151056253851,-1.6341847718190805,-0.7641208792270812,0.08504925188071055,0.0,-0.9614863916702531,1.4376451565013693,-0.67846359583741,2.675949358414093,0.0,0.24198831185855807,-1.193438597962108,-0.6201892226844656,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0.25220049272708844,1.1563022799500973,0.3362060901847455,0.0022555222666234063,0.9766485492708736,-0.058284890797371494,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
1374,1.785510994007814,-0.42623001504290287,-1.0866755151470848,-0.7641208792270812,0.08504925188071055,0.0,-0.9614863916702531,-0.7904059855748066,1.3266459455397364,0.21605427699257776,0.0,0.24198831185855807,-0.6788770437360288,-0.6201892226844656,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,1.1698607014122862,-0.663898703301707,-2.5068789677533703,-1.0479515495444838,-1.047505522805368,-0.058284890797371494,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
1375,-1.0261667362455191,-0.42623001504290287,-0.9771736638126857,-0.6407266473844129,1.0617867539482457,0.0,-0.05778754527941421,-0.2273375584813614,-0.67846359583741,-0.6039107501479274,0.0,0.24198831185855807,-0.8075174322925486,0.9316033855643252,-0.32789331844000197,-0.6791456840737199,-0.5952272282818631,0.25220049272708844,1.1563022799500973,-2.5068789677533703,-0.8681857484746518,0.9766485492708736,-0.6791456840737199,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1376,0.37967212888114743,-0.42623001504290287,2.1983800248848895,-0.7641208792270812,0.08504925188071055,0.0,-0.05778754527941421,-0.9540145474095056,0.12358022071344858,-0.3305890744344257,0.0,0.24198831185855807,0.09296528760309035,1.7074996896887207,-0.32789331844000197,-0.3687152874355457,-0.0345197463373974,0.25220049272708844,1.1563022799500973,-2.5068789677533703,2.467453490158493,-0.7944862637958378,-0.3687152874355457,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
